Unnamed: 0,x1,y1,x2,y2,confidence,cluster,new_cluster,Time (seconds)
38,-0.4932,-0.299054927,0.1742,0.343312369,0.6741,-1,1,1.266666667
39,-0.4929,-0.301667086,0.1729,0.350850314,0.4414,-1,1,1.3
40,-0.4928,-0.301592453,0.1729,0.351298113,0.4411,-1,1,1.333333333
41,-0.4932,-0.297039832,0.1711,0.349506918,0.498,-1,1,1.366666667
42,-0.4932,-0.300398323,0.1703,0.353835639,0.6592,-1,1,1.4
43,-0.4915,-0.294427673,0.1689,0.356970231,0.7904,-1,1,1.433333333
44,-0.4919,-0.297338365,0.168,0.353462474,0.7621,-1,1,1.466666667
45,-0.492,-0.299502725,0.1679,0.353835639,0.7741,-1,1,1.5
46,-0.4936,-0.315698113,0.1684,0.347417191,0.8022,-1,1,1.533333333
47,-0.4917,-0.329878407,0.1689,0.355552201,0.801,-1,1,1.566666667
48,-0.4921,-0.285397065,0.17,0.353163941,0.5705,-1,1,1.6
49,-0.4915,-0.291516981,0.1705,0.358612159,0.474,-1,1,1.633333333
50,-0.4916,-0.287785325,0.1705,0.358910692,0.4248,-1,1,1.666666667
54,-0.4918,-0.302040252,0.1687,0.304950943,0.4462,-1,1,1.8
55,-0.4918,-0.30032369,0.1687,0.303383648,0.4876,-1,1,1.833333333
56,-0.4929,-0.29554717,0.1691,0.308607966,0.6435,-1,1,1.866666667
359,-0.4974,-0.251513627,0.1187,0.37152369,0.8458,-1,1,11.96666667
359,-0.0936,0.267410482,-0.0589,0.370478826,0.512,-1,1,11.96666667
360,-0.4978,-0.298084696,0.0842,0.37152369,0.8665,-1,1,12
360,-0.0933,0.268828512,-0.0586,0.370851992,0.5441,-1,1,12
375,-0.0557,-0.021643606,0.0293,0.059407966,0.2958,-1,9,12.5
376,0.1485,0.342491405,0.196,0.37010566,0.4652,-1,9,12.53333333
377,-0.1562,-0.015449057,0.1061,0.358089727,0.7258,-1,9,12.56666667
377,0.1815,0.351596646,0.2081,0.371374423,0.5734,-1,9,12.56666667
377,0.1532,0.340327044,0.1783,0.36532914,0.2992,-1,9,12.56666667
378,-0.1491,-0.003059958,0.1089,0.360403354,0.8637,-1,9,12.6
379,-0.1496,-0.003059958,0.109,0.360104822,0.865,-1,9,12.63333333
380,-0.4995,0.105008805,-0.418,0.371896855,0.281,-1,9,12.66666667
381,-0.4994,0.105008805,-0.418,0.371822222,0.2583,-1,9,12.7
382,-0.2237,-0.278381551,-0.0251,-0.185463312,0.8428,-1,9,12.73333333
382,-0.1322,0.011866667,0.1237,0.368015933,0.8333,-1,9,12.73333333
383,-0.2273,-0.261365199,-0.0203,-0.171357652,0.8213,-1,9,12.76666667
383,-0.1302,0.019329979,0.1342,0.368836897,0.5044,-1,9,12.76666667
384,-0.2237,-0.238602096,-0.0153,-0.153371069,0.8266,-1,9,12.8
384,-0.1378,-0.026942558,0.1494,0.37010566,0.6841,-1,9,12.8
385,-0.1257,-0.01768805,0.1593,0.371001258,0.8676,-1,9,12.83333333
385,-0.2104,-0.226212998,-0.005,-0.139190776,0.7072,-1,9,12.83333333
386,-0.1209,-0.008955975,0.1458,0.369060797,0.9046,-1,9,12.86666667
386,-0.193,-0.220167715,0.0062,-0.130981132,0.7241,-1,9,12.86666667
386,0.0848,0.176208805,0.3914,0.370254927,0.6026,-1,9,12.86666667
386,-0.2088,-0.091873375,-0.1636,-0.036570231,0.2519,-1,9,12.86666667
387,-0.1091,-0.002985325,0.1519,0.363761845,0.8592,-1,9,12.9
387,-0.1716,-0.218152621,0.0166,-0.129637736,0.7367,-1,9,12.9
387,-0.1914,-0.08769392,-0.1465,-0.033808805,0.277,-1,9,12.9
388,-0.1021,-0.003507757,0.157,0.347715723,0.8056,-1,9,12.93333333
388,-0.1552,-0.221809644,0.0249,-0.132025996,0.6745,-1,9,12.93333333
388,-0.0554,-0.183448218,0.0261,-0.12710021,0.3236,-1,9,12.93333333
